Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42674892968503514,0.5956268915765216,0.8712715137939705,0.8147217754759278,0.3103788117239482,0.392220849892781
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.4288986308082467,0.5894639724889753,0.8772256634134076,0.8159390101456873,0.29629402881122036,0.3886134428978287
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.42612414640540947,0.5944980799708647,0.873084805680632,0.8155762795950082,0.305510914057818,0.39106917017639514
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.42567835257768555,0.5843973054560433,0.8783875416180963,0.8154110720440847,0.29751238888206966,0.38981489315750045
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.4254318545009845,0.6067248781826451,0.8659725872932428,0.8149331997963264,0.3243800302519428,0.3974059651897228
Logistic Regression with both regularization,"[0.1, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.42593381487904997,0.5956268250631341,0.8726848148232803,0.8154135246415638,0.3089103782865472,0.3924519050662896
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.4302330537102539,0.5890088183824341,0.8781094527363185,0.8164883213463779,0.29099540557919207,0.387224965878417
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.42958308870856765,0.5852059943059659,0.879320853618584,0.816248784426714,0.2895017805648228,0.3871766143715823
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.4282436990199651,0.5949539040975804,0.8740562120484866,0.8157219489113757,0.30331261308207047,0.39004659549411586
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.4292469736938203,0.5908043974853817,0.8766732950865884,0.8160847868041764,0.2942441350221342,0.3879673301453291
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42874750592748345,0.5895753303877461,0.8764447288823874,0.8156083522528466,0.2990439203836897,0.39055102798350244
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.4282458770232949,0.591315058665839,0.8758237906943079,0.8158629645227492,0.30309362927032785,0.39041000812633375
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.4270373388053467,0.6028340561345383,0.8679992076371588,0.8146631003293864,0.31281576359524316,0.39265115582231197
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4271963031328529,0.5978234327854399,0.8707800964549381,0.8148237631484038,0.31141328017429915,0.3933875350284972
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.42868823547279833,0.6008822254433018,0.8713477025287041,0.8162861307642882,0.31455487022205747,0.39405100206230464
Logistic Regression with both regularization,"[0.05, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4281242747816352,0.5960941289965569,0.8723648221373987,0.8152552865271517,0.3080833655388672,0.3922545658635879
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.42760217770869735,0.5827081071246033,0.8801246447700244,0.8160107782479575,0.2904081857918279,0.3872816129500109
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.42747050128809017,0.5891067991913567,0.8769894783357333,0.8160079319160262,0.29250487124880326,0.3875214809807683
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.428269246264819,0.5881284291481345,0.8779227903362209,0.816086577907191,0.2964337533652535,0.3881051633833878
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.42860969459600246,0.5896240433280985,0.8774694673645556,0.8162457319453322,0.2929059280031489,0.38748014263139957
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42682581020612304,0.5927246115596065,0.8734809871012471,0.8149035853714364,0.3055085214882693,0.39168941194431656
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.42672663029322494,0.5904435457094086,0.8758999794290417,0.8154626742312393,0.29696583624578476,0.38885266842339955
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.4270752972100853,0.5960642801403897,0.8731838510357859,0.8160628550032848,0.3070889349460191,0.3914480606149209
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4267970533961439,0.6014956097943897,0.8695115540216224,0.8153696239285094,0.306941618855985,0.39072595919976
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.42596446994239884,0.5935138460878354,0.8730581396234752,0.8152797779115771,0.31056998474413094,0.3928945875054695
Logistic Regression with both regularization,"[0.05, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4270095075377897,0.6024006145908279,0.8690734687969037,0.8151896088674038,0.31294324532070417,0.392923656457401
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.4287290782847302,0.5843621228161547,0.8800941692761309,0.8162977795313419,0.29213357128888656,0.387345191265493
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.428819706880871,0.586089523471502,0.8792027610797467,0.816283267267826,0.29129410220944735,0.38699577977931227
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.42904152503963605,0.5904934300214203,0.876859957486686,0.8162539431477317,0.2997133469603254,0.38981157605015976
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.4277317404793903,0.5808926681637899,0.8813969966400768,0.8162102974664119,0.2890260361274448,0.3872616689631265
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42958535774321377,0.5964888021742717,0.8731533755418924,0.8155560563054275,0.3038184025225819,0.3904983336405527
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.42788318702819544,0.5986447278241046,0.872566722284443,0.8159221508013239,0.3041861550200026,0.3899386940022402
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.42577225315510797,0.598938498227266,0.8702429658750658,0.8152643352628749,0.3125729858289829,0.3923933254900656
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4278483290223622,0.5984966638549434,0.8725743411579164,0.8161446199476735,0.30239067165512995,0.389621299807631
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.425744424605294,0.6007564401838751,0.8690734687969037,0.8148071728510358,0.3142772530303637,0.39322899522661253
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4271626851199113,0.596720364181189,0.8725819600313898,0.815927492728148,0.3063402937099667,0.3912690257373212
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.4285676512538297,0.5879686251727305,0.8773285182052982,0.8158045878147556,0.29316802433178296,0.3869658829213216
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.4264062710081776,0.5830566762094924,0.8798313181412997,0.8159585421112315,0.2880158365351737,0.3865793597193945
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.4292121771341808,0.5937966519112169,0.8752523751838054,0.8161528905143879,0.2995347494702318,0.3879742724162934
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.42974113744598447,0.5928214662913672,0.8762618759190266,0.8164300321438837,0.2939164364858678,0.38723353122969106
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42790435145854105,0.5948478626119166,0.8735533663992442,0.8158060821761502,0.3095202663897811,0.3924914733505152
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.4288915821779878,0.5942017654928908,0.8754390375839028,0.8162058649020195,0.3001876355569056,0.389265021458107
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.42612331381220825,0.5944507397997947,0.8731152811745254,0.8155763537554958,0.3054326204150764,0.39104760932029786
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4256218766076018,0.58437783142621,0.8783989699283064,0.8154253697972568,0.29742788321864044,0.38979438064920396
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.42539522919751155,0.6066623545151052,0.8659840156034528,0.814919789581749,0.32431617503127863,0.3973821110123643
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4259592129963712,0.5956737583018309,0.8727190997539104,0.8154495168761978,0.3088353964631209,0.39242914867290063
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.43021051416769335,0.5889928193562103,0.8781284999200017,0.8164990122427725,0.29091348958957747,0.3872113786105589
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.42963694232747773,0.5851455223558749,0.8793475196757408,0.8162415210086232,0.2894188976760678,0.38716267064789295
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.4282911816734565,0.5949067410275153,0.8740904969791167,0.8157300808456044,0.30324615707852237,0.39002836279431086
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.42888447012511666,0.5859108136142046,0.8787303909243979,0.8159433810420968,0.2935824727224778,0.388324686992747
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42862641482751,0.6000028963611431,0.8707039077202046,0.8152171947767218,0.3125680183966835,0.39321465080808754
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.4279573695205358,0.5869310501383399,0.878151356540422,0.8161546247019448,0.30094514317600307,0.39089922553778383
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.42659137427374905,0.5876828743987753,0.8770885236908871,0.8158787659373029,0.306245279448441,0.3928288701943888
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4279629925440427,0.5897960352094719,0.8761666400006095,0.8155157685651601,0.3035269625596231,0.3919272769003441
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.425607415692886,0.6015520949540284,0.8681553945433628,0.8143707188788322,0.32291557820633493,0.39828015522435267
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4284839254255422,0.6020309736988896,0.869987733613708,0.8155806511404063,0.3099385131143662,0.39214142763148696
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.427665131274274,0.5802099078434703,0.8814198532604968,0.8159023989927007,0.2914254045882167,0.3883906467482567
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.42669671961991157,0.5794516646135549,0.8812827135379763,0.8157964003884279,0.28671620243221274,0.3865327041161035
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.4299085306937,0.5935104036377404,0.8755685584329501,0.8162324744294716,0.29933924408368834,0.3881043924976592
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.428626285792004,0.5871662611461904,0.8789018155775487,0.816374646818869,0.29547169153686476,0.3887514550290773
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.4285306400998079,0.5916852627713177,0.875941883233145,0.8161884845446993,0.30619673969723094,0.39140708250112993
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.42740746883068415,0.5899839551082992,0.8773208993318248,0.8163627216928656,0.2971997850352247,0.38867448193596904
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.4278159295757113,0.5998312533393847,0.8710543758999795,0.8159458651236461,0.31119681689515083,0.39263795722825917
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4259102918362079,0.5910381169706692,0.8755495112492667,0.8157647956044508,0.29933582073361115,0.3896375681698236
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.426866823517521,0.6009668704356006,0.8711229457612397,0.8162403062489396,0.31165185042397564,0.3925725164179785
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4275400744390687,0.5920986810155081,0.8747342917876163,0.8153639594183696,0.30602288361690994,0.3917523846224775
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.42782138502306594,0.5828295760666317,0.8801017881496044,0.8160029623640036,0.2903689758937065,0.3871979418065135
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.42891117523145555,0.5928069681311264,0.8763152080333402,0.8166338627854053,0.29286224087684376,0.3868926815308597
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.42866041882946887,0.5979098986524378,0.8720410200147807,0.8155024609071075,0.3056734874626954,0.390676843546764
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.42752367194579727,0.5814716051530145,0.8804598752028525,0.8157381995860976,0.29276285641702565,0.3888531873264373
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.4272572443750105,0.5980130386580522,0.8719000708555233,0.8157581069172597,0.3104434309883614,0.39235562543780195
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.4286997296394619,0.5883057496830243,0.8775113711686591,0.8159272759145902,0.29660505505972273,0.3885815119926462
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.42783631584529935,0.5937137835067622,0.8737933609136553,0.8153086773016845,0.30505252961260865,0.3907604693248039
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.42605254224001055,0.5897731802357308,0.8749361919346605,0.8150657243502809,0.3048874341692098,0.39213661216483947
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.4269718281036154,0.6044385390759635,0.8681211096127326,0.8155952091557435,0.31940269476228467,0.3952901411301251
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.42640009666633016,0.5960183407915,0.8731000434275787,0.8157128865172766,0.30703294018541155,0.3916617454208673
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_full.npy,0.4274539360468054,0.591329019715188,0.8757247453391542,0.8161435999515687,0.29884590678841777,0.38869343415505025
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_full.npy,0.4280410437480193,0.5860884603509277,0.8790656213572262,0.8162906635094882,0.29006843970161417,0.3867631838601171
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_full.npy,0.42978095097301655,0.5953618097878607,0.8747685767182465,0.8160901155488037,0.3002148695598515,0.38884739572094373
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_full.npy,0.4287084683872993,0.5842715218796742,0.8795418009493116,0.8159619995192312,0.29476760160975696,0.3887283156653461
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_full.npy,0.42954540438715744,0.5907465819311183,0.8757971246371512,0.815620404360617,0.30288841403262556,0.3902507702905302
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_full.npy,0.42735317728909733,0.5878544388830241,0.8770275727031001,0.815434049169074,0.29679257598286796,0.3888394587120954
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_full.npy,0.4286346712358213,0.5989940688473667,0.8702696319322225,0.8147964998998115,0.31393330296411937,0.3934690800367064
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_full.npy,0.4259551920126133,0.5901665782173632,0.8748371465795067,0.8151554609751859,0.30499901921053746,0.392106441793179
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_full.npy,0.4269720487671833,0.6046672128740415,0.8681096813025225,0.8156656974465765,0.3194895846142561,0.39526042730068583
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_full.npy,0.4264826252326184,0.5960252308726112,0.873061949060212,0.8156605367132675,0.3071060511789331,0.3916290543410991
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4266954798971296,0.5766476610041581,0.8815760401667009,0.8152106119247055,0.2870697268349351,0.38830975470193235
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.4263536290676706,0.5750724518716233,0.8828217259795966,0.8155292518128769,0.28385549139111216,0.38775000707883484
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42722612683926436,0.5861503320969114,0.8775761315931826,0.8154039997147882,0.2939803131453808,0.38896897106189554
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4273667554440488,0.5781325718091792,0.8812408097338728,0.8152336117913647,0.28600651209716205,0.38802690332661366
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42605344825310865,0.5794075881117046,0.8792522837573237,0.814507663769703,0.29109425920186727,0.3893673961198209
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.42650284169574637,0.5781072487950545,0.8808446283132576,0.8149906232932397,0.2873267446965495,0.3880698187748361
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4269609005406911,0.588133902905549,0.8759495021066185,0.8151613184111488,0.2997159059100343,0.3907742155077467
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.42680304193821855,0.5711894401598429,0.883842655025028,0.8149025732034421,0.2892578420577948,0.39034384024381125
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.426210386850099,0.5872236967363144,0.8755266546288465,0.8143217006173197,0.30200519578233215,0.39244786456653097
Logistic Regression with both regularization,"[0.5, 0.5, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42759436463967654,0.5826700046797386,0.8778808865321173,0.8141175505332119,0.2960989666024824,0.3915241086249967
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4264811450078376,0.5815205327957481,0.8793589479859508,0.8151972432696457,0.2869025835577099,0.3878810473687005
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.4269040473841829,0.5750309867257614,0.8831379092287414,0.8155914559386755,0.2842813101007273,0.38787025308231776
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.42710334618395024,0.5770249876919221,0.8813969966400768,0.8149646555559169,0.2890054483034079,0.38854421869166855
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4281421084451469,0.5816278086433583,0.8800789315291841,0.8155067150173102,0.28676844467112156,0.3873825195635357
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.42812063327986594,0.5883035450302779,0.8763342552170236,0.8151628180421332,0.29813092099075844,0.3897541709728379
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4280233330310152,0.5814964263454988,0.8798046520841428,0.8153862688968149,0.2915683534763936,0.38912248409923444
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42632754342933626,0.5911745815091756,0.8740409743015398,0.8142180675097924,0.2992834953699976,0.3907354698806915
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4261417985941405,0.583444127934819,0.878174213160842,0.8150255009875207,0.2982303597154486,0.3913203683740191
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.4252978589837382,0.5845943163880145,0.8767647215682688,0.8147272972626746,0.3063915762236366,0.3948377136800198
Logistic Regression with both regularization,"[0.5, 0.1, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.4269820526622046,0.5899049767877355,0.8746504841794094,0.8145129210073084,0.30169062414269937,0.3917001533755154
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4273119537594104,0.5788338621185197,0.881309379595133,0.815460924047022,0.2847405759658601,0.387543590352986
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 2, (3, 3), 0.5]",train_data_curated.npy,0.42675494750357695,0.5752032160596632,0.8830655299307445,0.8156186138983229,0.28427063771586425,0.38781548122563
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4256638736470146,0.5778858929240479,0.8808789132438878,0.8151058111406372,0.2884360676315496,0.38802938927615765
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.42759208500295925,0.5814665491733724,0.8801894051945479,0.8156420798416096,0.28660693674607574,0.38776951932628984
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 2), 0.5]",train_data_curated.npy,0.4248558684641048,0.5860999130412586,0.8769780500255232,0.8151513872482395,0.29509896815813813,0.3898286106313429
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 4, (3, 3), 0.5]",train_data_curated.npy,0.4283445776300541,0.5870070089196422,0.8774961334217122,0.8152428063458732,0.29321654420186233,0.38877610983716854
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.42589194206343645,0.5947476778103247,0.8721629219903545,0.8147739646618896,0.30523200707111425,0.39199664299879644
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4267583696970669,0.5864047084680476,0.8770123349561533,0.814925113878584,0.2942121464274771,0.38956991966407434
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 2), 0.5]",train_data_curated.npy,0.42698907405526826,0.588173399488677,0.8748447654529801,0.8140594903741137,0.30179358713235493,0.3915415279973291
Logistic Regression with both regularization,"[0.5, 0.05, 1000, 0.05, 1028, False, False, 6, (3, 3), 0.5]",train_data_curated.npy,0.42585331031388113,0.5816433777775324,0.8784065888017798,0.8147327464606615,0.303412702629279,0.39340277520985684
Logistic Regression with both regularization,"[0.5, 0.01, 1000, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.4274206471030286,0.5790366149346845,0.8812065248032427,0.8154343004753262,0.2849166157004602,0.38747454012811655
